,Employee_ID,Age,Gender,Job_Role,Monthly_Income,Job_Satisfaction,Work_Life_Balance,Distance_From_Home_KM,Num_Projects,Avg_Monthly_Hours,Years_at_Company,Years_Since_Last_Promotion,Training_Times_Last_Year,Education_Level,Attrition_Risk_Level
6592,EMP-06593,41,Female,Sales Executive,8388,3,1,3.8,3,158.3,17,15,6,2,2
6593,EMP-06594,30,Female,Analyst,5504,3,4,3.3,3,171.9,2,0,5,5,0
6594,EMP-06595,35,Female,Software Engineer,9574,4,4,9.7,7,166.9,6,5,6,3,0
6595,EMP-06596,38,Female,Software Engineer,11093,3,2,18.9,2,151.5,4,0,4,1,0
6596,EMP-06597,40,Male,HR Specialist,9879,2,3,17.6,7,163.4,4,4,2,3,1
6597,EMP-06598,30,Female,Analyst,7941,3,3,17.9,7,139.1,4,1,1,4,0
6598,EMP-06599,27,Male,HR Specialist,4498,2,3,4.0,3,145.7,3,0,6,2,0
6599,EMP-06600,33,Female,HR Specialist,8360,4,4,10.6,2,173.1,0,0,6,4,0
6600,EMP-06601,20,Male,Analyst,6737,3,4,2.3,5,172.3,0,0,0,3,0
6601,EMP-06602,48,Female,Data Scientist,10868,3,2,16.8,3,166.8,4,4,3,3,1
6602,EMP-06603,39,Male,HR Specialist,9861,4,4,8.0,7,223.9,7,0,1,3,0
6603,EMP-06604,30,Female,Data Scientist,7696,1,3,13.5,6,167.2,6,5,1,4,2
6604,EMP-06605,30,Male,Software Engineer,6054,4,2,5.3,7,152.3,5,0,4,3,0
6605,EMP-06606,31,Male,Analyst,9071,4,3,8.1,3,206.6,6,5,3,1,1
6606,EMP-06607,34,Male,Manager,10839,4,4,12.2,6,141.2,7,3,0,3,0
6607,EMP-06608,44,Male,Manager,11476,4,3,6.8,4,155.1,8,0,6,4,0
6608,EMP-06609,24,Female,Manager,7495,1,3,3.6,4,190.2,1,1,3,3,1
6609,EMP-06610,52,Male,Analyst,10873,3,1,9.3,3,200.0,12,4,3,1,1
6610,EMP-06611,24,Male,Software Engineer,4333,2,3,17.8,3,168.5,3,3,2,4,1
6611,EMP-06612,22,Male,Data Scientist,6223,3,3,5.9,2,180.1,0,0,5,3,0
6612,EMP-06613,35,Male,Software Engineer,7827,1,4,5.6,7,170.3,12,1,5,4,0
6613,EMP-06614,35,Female,Software Engineer,10568,2,4,3.9,7,135.5,6,0,0,3,0
6614,EMP-06615,37,Female,Manager,7385,2,1,35.5,7,162.3,11,7,4,3,2
6615,EMP-06616,23,Female,Data Scientist,7660,4,4,20.7,8,213.1,0,0,4,5,0
6616,EMP-06617,43,Female,Data Scientist,10668,4,4,3.6,3,224.9,15,10,1,1,1
6617,EMP-06618,44,Male,HR Specialist,10387,2,3,5.8,2,176.7,18,14,3,3,2
6618,EMP-06619,44,Male,Analyst,9328,4,1,2.1,4,181.3,16,2,0,4,0
6619,EMP-06620,26,Female,Software Engineer,9121,3,1,8.3,8,170.5,2,0,2,4,0
6620,EMP-06621,37,Male,Data Scientist,8044,4,4,6.8,3,168.7,14,11,2,3,1
6621,EMP-06622,37,Male,Sales Executive,9106,4,1,16.3,2,164.5,8,3,3,2,1
6622,EMP-06623,35,Male,HR Specialist,10494,4,2,6.1,6,178.6,1,0,0,2,0
6623,EMP-06624,36,Female,Software Engineer,7856,3,1,10.0,6,158.9,12,4,0,3,1
6624,EMP-06625,36,Female,Analyst,7409,4,3,18.0,6,176.5,5,3,4,3,0
6625,EMP-06626,36,Male,Software Engineer,6899,3,3,7.5,5,168.0,9,2,1,1,0
6626,EMP-06627,36,Female,Manager,7210,2,3,5.4,8,156.9,15,11,1,2,2
6627,EMP-06628,36,Female,Data Scientist,8208,3,2,5.8,6,182.5,6,2,5,3,1
6628,EMP-06629,30,Female,Software Engineer,8862,1,2,18.7,7,171.6,8,0,1,5,1
6629,EMP-06630,25,Female,HR Specialist,7863,1,4,6.6,6,153.9,1,1,2,1,0
6630,EMP-06631,20,Female,HR Specialist,3000,2,2,6.4,2,162.6,0,0,3,1,1
6631,EMP-06632,33,Male,Sales Executive,6036,3,2,8.8,5,163.3,1,1,3,3,0
6632,EMP-06633,44,Male,Software Engineer,12681,4,2,3.6,8,161.3,14,12,1,2,2
6633,EMP-06634,34,Female,Manager,5790,4,2,5.3,3,175.4,14,13,4,4,2
6634,EMP-06635,33,Female,Data Scientist,6108,3,4,8.5,7,154.5,5,0,0,4,0
6635,EMP-06636,24,Female,Data Scientist,6828,3,4,3.2,5,172.6,1,0,6,1,0
6636,EMP-06637,26,Male,Manager,5377,3,4,11.3,5,192.9,0,0,3,3,0
6637,EMP-06638,25,Male,Software Engineer,5941,3,2,9.3,4,139.4,3,3,4,3,1
6638,EMP-06639,32,Female,Software Engineer,7814,3,2,11.1,3,193.7,1,1,5,1,1
6639,EMP-06640,36,Female,Data Scientist,9733,3,3,6.7,3,179.9,9,4,2,2,1
6640,EMP-06641,29,Female,Software Engineer,7329,3,4,9.5,3,178.0,4,3,4,2,0
6641,EMP-06642,38,Male,Manager,7721,4,1,12.0,6,148.3,1,1,5,3,0
6642,EMP-06643,48,Male,Software Engineer,11063,3,1,3.9,4,175.1,6,3,5,3,1
6643,EMP-06644,20,Female,Manager,4744,3,3,8.0,2,195.1,0,0,0,2,0
6644,EMP-06645,45,Female,Software Engineer,7218,3,3,8.4,6,192.1,6,5,4,2,1
6645,EMP-06646,31,Male,HR Specialist,6767,4,2,9.7,7,181.4,0,0,2,2,0
6646,EMP-06647,21,Male,Analyst,8424,3,3,6.3,5,166.6,0,0,4,4,0
6647,EMP-06648,22,Female,Software Engineer,7225,3,4,1.8,4,145.5,0,0,0,3,0
6648,EMP-06649,34,Male,HR Specialist,7024,4,3,1.9,3,216.5,7,4,0,4,1
6649,EMP-06650,42,Male,Sales Executive,6419,2,1,5.4,6,142.4,3,2,2,5,1
6650,EMP-06651,20,Female,Data Scientist,3661,4,4,22.1,5,165.2,0,0,4,3,0
6651,EMP-06652,32,Male,HR Specialist,7127,1,3,10.9,5,167.0,3,2,6,3,1
6652,EMP-06653,31,Female,Software Engineer,5473,3,2,26.4,7,163.8,4,4,5,4,1
6653,EMP-06654,21,Male,Software Engineer,6263,1,2,33.3,7,127.7,0,0,4,2,1
6654,EMP-06655,47,Male,Data Scientist,12096,4,4,12.1,7,180.2,0,0,3,4,0
6655,EMP-06656,30,Male,Sales Executive,9270,3,3,27.5,3,192.5,0,0,2,3,0
6656,EMP-06657,42,Female,HR Specialist,10453,3,2,6.1,3,157.3,7,5,6,3,1
6657,EMP-06658,33,Female,Manager,6286,4,1,1.2,5,167.8,0,0,6,3,0
6658,EMP-06659,42,Male,Manager,9213,4,3,11.8,8,129.8,8,6,3,2,0
6659,EMP-06660,37,Male,HR Specialist,10812,1,3,1.0,3,199.8,14,13,0,3,2
6660,EMP-06661,50,Male,HR Specialist,9363,2,3,7.5,3,163.4,16,7,6,4,1
6661,EMP-06662,22,Female,Sales Executive,3699,4,2,4.2,8,171.1,0,0,5,5,0
6662,EMP-06663,36,Male,Manager,8296,4,4,4.5,2,181.4,10,2,4,4,0
6663,EMP-06664,34,Female,Analyst,8158,4,2,3.0,4,196.1,9,6,2,3,1
6664,EMP-06665,20,Female,Data Scientist,7100,3,1,17.3,4,123.3,0,0,4,3,0
6665,EMP-06666,27,Female,HR Specialist,5194,1,4,10.8,2,120.0,4,4,4,3,1
6666,EMP-06667,32,Male,HR Specialist,11116,4,4,4.4,8,172.7,6,5,2,2,0
6667,EMP-06668,30,Female,Software Engineer,8112,2,2,19.5,6,166.4,7,7,5,3,2
6668,EMP-06669,37,Male,Manager,8053,2,4,5.4,4,158.2,13,4,5,2,1
6669,EMP-06670,51,Female,HR Specialist,12000,3,3,48.8,5,122.8,28,8,5,3,1
6670,EMP-06671,28,Female,Analyst,4522,3,4,4.8,6,177.2,2,0,1,2,0
6671,EMP-06672,31,Male,Analyst,8133,3,2,6.0,8,159.7,9,1,1,5,0
6672,EMP-06673,23,Female,HR Specialist,7487,2,3,6.9,7,218.7,1,1,0,3,1
6673,EMP-06674,42,Male,Manager,7575,4,2,4.8,8,154.4,7,1,1,4,0
6674,EMP-06675,21,Male,Software Engineer,4474,2,4,4.3,4,182.5,0,0,3,4,0
6675,EMP-06676,37,Male,Software Engineer,10557,2,3,8.1,7,170.7,11,7,3,4,1
6676,EMP-06677,48,Female,HR Specialist,11312,3,3,24.1,7,140.5,6,6,1,5,1
6677,EMP-06678,36,Female,Analyst,9958,4,3,16.4,5,176.6,14,4,4,3,0
6678,EMP-06679,30,Female,Manager,5348,3,1,2.9,4,133.2,3,1,0,3,0
6679,EMP-06680,43,Female,Software Engineer,7701,3,2,7.9,7,180.3,17,6,4,2,1
6680,EMP-06681,29,Male,Analyst,9478,3,3,18.3,7,203.1,1,0,1,2,0
6681,EMP-06682,33,Male,Software Engineer,7164,4,3,9.5,6,140.7,7,1,2,1,0
6682,EMP-06683,23,Female,Sales Executive,8970,3,2,4.5,5,150.8,1,0,5,4,0
6683,EMP-06684,31,Female,Data Scientist,8299,2,4,4.4,2,145.0,4,0,2,3,0
6684,EMP-06685,28,Female,Analyst,8453,3,2,12.5,4,139.5,7,1,5,3,0
6685,EMP-06686,27,Female,Analyst,9092,3,1,6.5,3,176.1,1,1,4,4,1
6686,EMP-06687,43,Female,Sales Executive,10718,4,4,1.0,4,152.5,4,0,4,3,0
6687,EMP-06688,34,Female,Software Engineer,5925,2,3,1.5,5,224.5,8,3,4,3,1
6688,EMP-06689,41,Male,Manager,11178,3,3,5.1,2,164.8,21,20,5,1,2
6689,EMP-06690,28,Male,Analyst,4817,4,3,17.4,6,161.8,0,0,4,5,0
6690,EMP-06691,36,Male,Software Engineer,8098,3,2,8.1,4,168.0,4,0,1,2,0
6691,EMP-06692,33,Female,Analyst,8361,3,4,16.8,3,127.9,0,0,5,3,0
6692,EMP-06693,31,Female,Data Scientist,7029,4,1,2.0,5,173.1,4,2,0,3,0
6693,EMP-06694,32,Female,Software Engineer,8150,2,2,5.0,6,145.4,4,1,6,4,0
6694,EMP-06695,31,Female,Analyst,6574,4,4,4.5,2,180.0,7,6,3,3,0
6695,EMP-06696,55,Male,Analyst,9990,4,3,10.3,8,142.0,34,0,6,2,0
6696,EMP-06697,37,Female,HR Specialist,8747,3,2,1.0,6,202.1,16,13,0,3,2
6697,EMP-06698,27,Female,Manager,4525,1,3,11.3,8,203.4,5,3,1,1,2
6698,EMP-06699,31,Male,Sales Executive,9807,3,3,9.5,7,164.6,4,2,2,3,0
6699,EMP-06700,34,Female,Software Engineer,8579,3,2,14.3,8,152.8,10,5,6,2,1
6700,EMP-06701,20,Female,Software Engineer,7222,4,1,2.3,5,181.9,0,0,5,2,0
6701,EMP-06702,25,Male,Software Engineer,6540,3,2,15.1,8,120.0,3,2,5,5,0
6702,EMP-06703,25,Male,Analyst,4378,2,3,2.8,8,181.6,2,0,3,2,0
6703,EMP-06704,40,Female,Software Engineer,7866,4,3,9.9,5,162.3,10,1,3,2,0
6704,EMP-06705,30,Male,Data Scientist,9429,3,3,19.7,4,165.0,0,0,3,1,0
6705,EMP-06706,24,Female,Data Scientist,7910,2,3,2.4,8,152.8,1,1,1,4,0
6706,EMP-06707,20,Male,Data Scientist,5970,2,2,10.2,8,159.0,0,0,0,5,1
6707,EMP-06708,30,Female,Software Engineer,7419,4,4,3.0,2,174.2,3,1,1,3,0
6708,EMP-06709,38,Female,Software Engineer,7682,3,3,3.8,3,194.8,1,1,4,4,0
6709,EMP-06710,29,Female,Data Scientist,5870,3,2,12.5,2,128.7,1,1,6,3,0
6710,EMP-06711,42,Female,Sales Executive,7608,3,2,4.5,2,174.7,6,3,6,4,1
6711,EMP-06712,27,Male,Data Scientist,3748,3,2,6.4,3,195.6,2,1,6,3,1
6712,EMP-06713,34,Male,Analyst,5074,2,3,14.5,4,130.8,11,11,2,2,2
6713,EMP-06714,28,Male,Data Scientist,4806,3,2,20.1,8,167.5,5,0,3,3,0
6714,EMP-06715,46,Female,Manager,9480,2,2,9.0,4,164.7,12,10,5,3,2
6715,EMP-06716,33,Female,HR Specialist,5841,4,3,6.7,3,198.7,1,0,3,4,0
6716,EMP-06717,46,Male,Analyst,9338,3,3,14.1,7,205.0,25,21,6,4,2
6717,EMP-06718,45,Male,Analyst,7958,3,4,13.3,2,161.8,8,3,3,2,0
6718,EMP-06719,32,Male,HR Specialist,6914,2,3,17.9,4,163.7,9,2,1,5,1
6719,EMP-06720,27,Female,Sales Executive,6511,1,2,12.4,7,150.4,2,1,3,2,1
6720,EMP-06721,27,Female,Data Scientist,5041,3,4,1.6,3,162.2,1,1,0,3,0
6721,EMP-06722,42,Male,Manager,9917,3,3,10.0,4,165.2,2,2,4,1,0
6722,EMP-06723,37,Male,Analyst,8260,2,2,8.4,2,154.5,12,12,6,3,2
6723,EMP-06724,41,Male,Manager,12242,1,3,5.3,7,121.3,19,15,1,1,2
6724,EMP-06725,25,Male,Software Engineer,5705,2,3,7.0,3,208.7,5,0,1,1,1
6725,EMP-06726,25,Male,Data Scientist,8454,3,1,1.7,5,124.0,1,1,1,2,0
6726,EMP-06727,30,Female,HR Specialist,7437,4,3,14.1,6,173.9,0,0,6,5,0
6727,EMP-06728,41,Female,Data Scientist,8730,1,2,31.7,8,205.6,12,7,2,4,2
6728,EMP-06729,42,Male,Software Engineer,7588,3,3,15.5,2,202.4,4,1,3,3,0
6729,EMP-06730,29,Male,Manager,8489,3,1,28.3,6,173.9,4,2,3,3,1
6730,EMP-06731,40,Female,Sales Executive,7861,3,3,5.5,4,172.5,11,9,5,4,2
6731,EMP-06732,37,Female,Manager,6452,4,3,11.2,3,139.8,1,1,0,3,0
6732,EMP-06733,41,Female,Data Scientist,9908,4,3,6.3,8,175.7,3,2,0,3,0
6733,EMP-06734,40,Female,Software Engineer,11902,3,1,5.4,5,175.1,12,3,6,1,1
6734,EMP-06735,33,Female,Sales Executive,6101,4,3,5.7,2,203.2,5,3,4,4,0
6735,EMP-06736,31,Female,Analyst,7115,2,4,12.7,5,131.6,9,1,2,2,0
6736,EMP-06737,42,Male,Analyst,9620,3,2,13.2,8,170.4,6,1,4,2,0
6737,EMP-06738,24,Female,HR Specialist,7920,3,1,10.4,2,197.3,0,0,0,2,1
6738,EMP-06739,35,Male,Sales Executive,9839,1,4,15.4,3,170.5,1,1,4,3,0
6739,EMP-06740,37,Female,Analyst,9498,4,4,2.1,4,203.9,5,3,1,3,0
6740,EMP-06741,33,Male,Software Engineer,7166,3,3,13.8,5,143.9,4,2,6,3,0
6741,EMP-06742,20,Male,Manager,7767,4,1,12.6,3,165.0,0,0,5,3,0
6742,EMP-06743,33,Male,HR Specialist,6419,3,2,17.0,6,131.7,8,0,4,4,0
6743,EMP-06744,38,Male,Manager,9297,3,2,11.1,7,146.3,4,2,4,3,0
6744,EMP-06745,20,Female,HR Specialist,4903,4,2,10.7,4,138.7,0,0,2,3,0
6745,EMP-06746,37,Male,Data Scientist,8674,4,4,15.7,7,188.3,12,2,4,2,0
6746,EMP-06747,40,Female,Data Scientist,9240,3,3,15.5,8,168.8,4,4,6,1,1
6747,EMP-06748,34,Female,HR Specialist,10878,4,4,5.8,8,145.3,11,5,6,3,0
6748,EMP-06749,35,Male,Data Scientist,10518,2,3,20.2,6,191.0,3,2,5,3,1
6749,EMP-06750,41,Male,Data Scientist,9338,4,3,2.9,3,174.3,20,20,0,1,2
6750,EMP-06751,31,Female,Data Scientist,4952,3,2,6.4,2,174.2,0,0,4,4,0
6751,EMP-06752,47,Male,Sales Executive,12020,4,3,12.7,4,162.1,1,0,1,3,0
6752,EMP-06753,52,Male,HR Specialist,11543,4,3,14.4,3,185.0,20,6,3,1,1
6753,EMP-06754,36,Female,Manager,7413,4,3,10.9,6,192.3,8,6,2,3,1
6754,EMP-06755,51,Female,Manager,8264,2,1,4.6,4,178.2,8,4,5,1,1
6755,EMP-06756,21,Female,Sales Executive,5418,1,2,4.6,3,167.3,0,0,0,4,1
6756,EMP-06757,34,Male,Sales Executive,8626,3,3,3.7,6,195.2,3,3,3,4,1
6757,EMP-06758,30,Male,Software Engineer,6305,1,2,2.8,5,184.0,4,1,0,2,1
6758,EMP-06759,26,Female,Software Engineer,7998,3,2,4.8,8,186.1,5,1,6,2,0
6759,EMP-06760,25,Female,HR Specialist,5126,2,3,1.5,6,178.7,3,1,1,4,1
6760,EMP-06761,37,Male,Software Engineer,8113,3,3,50.0,7,130.3,2,1,5,5,0
6761,EMP-06762,45,Female,Data Scientist,10752,3,3,7.1,5,210.8,8,7,4,3,1
6762,EMP-06763,37,Female,Sales Executive,9507,3,2,7.2,6,156.0,12,0,4,3,0
6763,EMP-06764,31,Male,Software Engineer,4430,2,1,5.2,2,168.8,8,8,4,2,2
6764,EMP-06765,30,Female,Data Scientist,9528,4,4,8.3,8,148.8,3,1,2,3,0
6765,EMP-06766,39,Male,Software Engineer,6722,3,3,12.7,8,128.0,4,2,3,2,0
6766,EMP-06767,47,Female,Sales Executive,9197,3,3,7.6,2,173.7,17,10,6,5,2
6767,EMP-06768,20,Male,HR Specialist,6370,3,4,1.0,3,176.4,0,0,3,3,0
6768,EMP-06769,34,Male,Analyst,7522,2,4,11.4,2,155.2,9,6,4,3,1
6769,EMP-06770,38,Male,Sales Executive,7526,4,2,8.9,2,174.0,14,0,1,3,0
6770,EMP-06771,28,Female,Analyst,7927,3,2,2.4,6,175.6,3,0,3,3,0
6771,EMP-06772,41,Female,Software Engineer,8929,3,1,2.5,2,170.8,6,6,0,3,1
6772,EMP-06773,38,Male,Sales Executive,5704,3,3,6.8,2,140.7,14,9,4,5,1
6773,EMP-06774,24,Male,Manager,5895,4,2,10.3,5,204.4,1,0,4,3,0
6774,EMP-06775,28,Female,Sales Executive,9480,4,4,10.9,6,170.2,6,0,6,3,0
6775,EMP-06776,48,Male,Analyst,10528,1,1,6.9,2,175.1,7,4,3,4,2
6776,EMP-06777,38,Female,Software Engineer,9492,4,2,9.1,7,134.7,13,7,3,2,1
6777,EMP-06778,50,Female,Sales Executive,10393,4,2,7.5,8,164.7,2,0,1,3,0
6778,EMP-06779,40,Male,Data Scientist,6704,4,4,4.0,8,176.5,9,8,1,3,1
6779,EMP-06780,39,Female,Data Scientist,10666,3,2,2.9,7,174.3,5,0,6,4,0
6780,EMP-06781,35,Male,HR Specialist,6160,3,4,5.9,6,155.5,3,1,0,2,0
6781,EMP-06782,40,Male,Analyst,11351,2,3,15.7,7,165.0,1,0,6,3,0
6782,EMP-06783,40,Male,Software Engineer,8616,3,2,11.8,4,217.8,17,1,5,2,1
6783,EMP-06784,28,Female,HR Specialist,8288,3,2,1.9,6,201.1,5,0,6,3,0
6784,EMP-06785,30,Female,Sales Executive,9600,3,2,10.9,6,159.5,8,8,3,5,2
6785,EMP-06786,38,Male,Software Engineer,7932,4,2,7.5,8,212.3,9,0,0,4,0
6786,EMP-06787,47,Male,Software Engineer,11916,2,3,6.1,4,153.9,22,1,4,5,0
6787,EMP-06788,35,Female,HR Specialist,8695,1,3,8.8,6,193.6,11,8,4,3,2
6788,EMP-06789,31,Female,Data Scientist,10416,4,3,8.0,3,185.9,8,5,2,5,0
6789,EMP-06790,24,Female,Data Scientist,5802,2,2,13.2,4,222.8,2,2,0,4,1
6790,EMP-06791,32,Female,Data Scientist,7158,3,3,8.2,7,131.8,6,3,3,1,0
6791,EMP-06792,34,Female,Analyst,7439,3,3,14.0,4,173.6,0,0,2,3,0
6792,EMP-06793,34,Female,Sales Executive,9126,4,4,6.5,4,142.4,13,1,1,4,0
6793,EMP-06794,41,Female,HR Specialist,11781,3,3,6.7,6,205.9,15,2,5,1,0
6794,EMP-06795,20,Male,HR Specialist,7352,2,4,6.6,4,159.9,0,0,6,2,0
6795,EMP-06796,32,Male,HR Specialist,8744,3,2,6.1,7,165.6,11,10,0,3,2
6796,EMP-06797,31,Female,Data Scientist,6312,2,3,5.0,6,127.8,8,1,3,3,0
6797,EMP-06798,41,Female,Manager,11591,3,4,2.5,5,180.6,9,3,6,5,0
6798,EMP-06799,27,Female,Analyst,7190,2,3,3.9,5,196.3,2,1,4,1,1
6799,EMP-06800,29,Male,Manager,6350,3,3,19.2,5,204.3,5,3,5,3,1
6800,EMP-06801,21,Female,Data Scientist,5015,2,3,17.9,2,164.6,0,0,0,4,1
6801,EMP-06802,42,Female,Manager,7629,4,2,14.6,8,183.4,5,4,5,3,1
6802,EMP-06803,24,Female,HR Specialist,6599,3,4,11.4,6,159.7,1,1,2,2,0
6803,EMP-06804,26,Male,Sales Executive,8450,4,1,2.1,5,128.3,1,1,1,3,0
6804,EMP-06805,28,Female,HR Specialist,8035,3,3,2.4,5,178.9,0,0,5,1,0
6805,EMP-06806,21,Female,Analyst,7669,1,2,3.5,8,190.5,0,0,2,3,1
6806,EMP-06807,31,Male,Software Engineer,9343,3,4,6.0,5,157.3,9,6,1,3,1
6807,EMP-06808,33,Female,Manager,8481,3,2,1.6,8,154.6,3,2,0,5,0
6808,EMP-06809,27,Male,Manager,6800,3,2,14.0,3,138.9,4,0,4,3,0
6809,EMP-06810,36,Female,Software Engineer,5957,3,2,6.1,8,213.6,0,0,5,4,1
6810,EMP-06811,45,Female,Sales Executive,9270,3,3,12.2,4,140.4,9,8,2,3,1
6811,EMP-06812,39,Female,Data Scientist,10137,4,2,13.7,7,189.8,12,12,1,3,2
6812,EMP-06813,20,Male,Sales Executive,7856,4,2,27.0,7,120.0,0,0,0,5,0
6813,EMP-06814,45,Male,Manager,7960,2,4,1.2,8,160.8,17,8,3,3,1
6814,EMP-06815,38,Male,Manager,10406,4,3,3.7,3,178.3,15,1,0,3,0
6815,EMP-06816,32,Female,Data Scientist,4850,3,1,11.9,3,214.1,2,1,4,5,1
6816,EMP-06817,39,Male,Data Scientist,10250,3,3,16.6,8,135.7,12,5,2,3,1
6817,EMP-06818,28,Female,HR Specialist,7447,4,2,9.3,4,199.8,3,2,5,3,0
6818,EMP-06819,36,Male,HR Specialist,8064,4,4,13.8,4,171.1,7,6,6,4,0
6819,EMP-06820,41,Female,HR Specialist,6971,4,4,16.3,6,191.4,13,5,6,3,0
6820,EMP-06821,42,Female,Sales Executive,8252,3,3,4.4,4,150.5,11,5,1,4,1
6821,EMP-06822,26,Female,Sales Executive,5952,1,2,11.8,6,171.0,1,0,1,4,1
6822,EMP-06823,43,Female,Sales Executive,10139,2,2,7.6,3,152.0,5,1,0,1,0
6823,EMP-06824,41,Male,HR Specialist,10529,3,3,6.4,2,162.8,2,1,4,4,0
6824,EMP-06825,33,Male,Manager,8032,4,4,3.2,2,162.4,2,1,5,1,0
6825,EMP-06826,20,Female,Manager,3566,1,2,5.0,4,181.1,0,0,1,4,1
6826,EMP-06827,34,Male,HR Specialist,6387,1,3,14.2,5,129.4,5,5,6,4,1
6827,EMP-06828,37,Female,HR Specialist,10794,2,3,15.6,5,190.3,0,0,5,4,0
6828,EMP-06829,44,Male,Software Engineer,8835,3,2,1.0,3,164.4,10,8,3,3,1
6829,EMP-06830,27,Female,Analyst,5509,4,3,9.7,3,177.1,4,2,3,4,0
6830,EMP-06831,40,Female,Sales Executive,8630,3,2,9.0,3,156.3,15,4,4,4,1
6831,EMP-06832,37,Male,HR Specialist,6035,4,4,3.8,3,143.6,8,5,5,4,0
6832,EMP-06833,38,Female,Data Scientist,9998,4,3,4.3,5,131.6,18,14,1,3,2
6833,EMP-06834,43,Male,Manager,7436,4,1,12.0,7,172.0,13,0,1,1,0
6834,EMP-06835,33,Female,Manager,9455,4,2,4.6,2,182.4,5,3,3,3,0
6835,EMP-06836,48,Male,Software Engineer,12222,4,3,6.7,8,180.8,5,2,2,2,0
6836,EMP-06837,40,Female,Sales Executive,10112,2,4,9.0,3,154.2,17,8,3,3,1
6837,EMP-06838,29,Female,Analyst,7794,4,1,16.3,8,171.0,8,0,0,4,0
6838,EMP-06839,34,Female,Data Scientist,9902,1,2,23.5,7,167.6,1,0,5,4,1
6839,EMP-06840,32,Male,Manager,10563,4,1,8.9,5,172.6,5,4,1,3,1
6840,EMP-06841,39,Male,Manager,7738,3,1,20.9,5,132.2,7,7,3,2,2
6841,EMP-06842,27,Female,Software Engineer,8771,1,2,15.1,7,120.0,2,2,2,3,1
6842,EMP-06843,38,Male,Manager,10583,2,3,10.0,3,146.6,13,8,2,2,1
6843,EMP-06844,36,Male,Data Scientist,8252,2,2,11.2,3,161.6,7,0,4,3,0
6844,EMP-06845,25,Male,Sales Executive,7728,1,3,13.4,4,127.7,3,2,2,3,1
6845,EMP-06846,46,Male,Data Scientist,9015,4,2,3.9,6,202.8,13,6,5,3,1
6846,EMP-06847,41,Female,Data Scientist,8890,3,2,13.1,7,192.3,10,0,3,3,0
6847,EMP-06848,26,Female,HR Specialist,9139,1,4,23.2,3,207.9,3,3,2,5,1
6848,EMP-06849,38,Female,Sales Executive,9439,4,2,1.2,4,120.0,13,10,0,2,1
6849,EMP-06850,33,Male,HR Specialist,10613,3,3,5.4,7,156.8,11,2,3,3,0
6850,EMP-06851,31,Male,Sales Executive,4949,2,2,2.9,8,128.0,5,5,6,2,1
6851,EMP-06852,36,Female,HR Specialist,9972,3,3,8.9,7,212.3,10,5,3,5,1
6852,EMP-06853,44,Male,Software Engineer,10270,2,2,4.9,7,183.5,9,8,4,3,2
6853,EMP-06854,33,Male,Sales Executive,8034,2,4,31.7,3,162.8,2,0,3,5,0
6854,EMP-06855,33,Female,Data Scientist,8952,3,4,5.0,3,199.2,10,1,3,3,0
6855,EMP-06856,40,Female,HR Specialist,8122,1,3,23.9,4,218.0,2,1,6,2,1
6856,EMP-06857,33,Male,Manager,6827,4,4,5.1,6,182.8,10,9,6,4,1
6857,EMP-06858,30,Male,HR Specialist,6328,4,3,36.3,5,165.1,7,0,0,1,0
6858,EMP-06859,35,Male,HR Specialist,9542,3,1,10.2,5,165.3,2,0,2,4,0
6859,EMP-06860,46,Female,Analyst,10871,1,3,7.2,4,187.5,12,11,0,4,2
6860,EMP-06861,42,Female,Analyst,7966,1,2,21.0,2,175.5,5,0,1,3,1
6861,EMP-06862,37,Male,Software Engineer,8736,3,3,7.1,4,155.8,8,3,3,2,0
6862,EMP-06863,35,Female,Data Scientist,6909,3,3,17.5,4,195.5,10,4,6,4,1
6863,EMP-06864,39,Female,Analyst,10983,3,4,11.9,6,158.7,16,4,0,3,0
6864,EMP-06865,28,Male,Software Engineer,6220,4,2,9.3,4,180.9,3,0,5,5,0
6865,EMP-06866,35,Male,Software Engineer,6887,4,4,5.2,5,120.0,6,5,3,3,0
6866,EMP-06867,39,Male,Software Engineer,7305,1,1,2.9,5,154.8,13,8,0,3,2
6867,EMP-06868,20,Male,Data Scientist,7814,4,4,5.1,6,163.4,0,0,6,4,0
6868,EMP-06869,36,Male,Software Engineer,6833,2,3,16.8,4,149.1,5,3,1,1,1
6869,EMP-06870,46,Female,HR Specialist,8289,2,1,10.8,4,192.0,23,4,2,3,2
6870,EMP-06871,38,Male,Sales Executive,6800,4,1,7.0,4,174.1,7,0,4,3,0
6871,EMP-06872,48,Male,Data Scientist,8157,1,4,14.0,3,150.3,1,1,2,5,0
6872,EMP-06873,35,Female,Software Engineer,11467,4,4,5.9,2,184.4,8,3,2,2,0
6873,EMP-06874,30,Male,HR Specialist,6534,4,2,4.4,4,161.9,0,0,4,3,0
6874,EMP-06875,29,Female,Data Scientist,4936,3,3,15.2,5,171.4,8,3,2,5,1
6875,EMP-06876,25,Female,Analyst,6679,2,3,39.2,3,146.4,1,0,6,2,1
6876,EMP-06877,34,Female,Data Scientist,9895,2,3,17.7,8,156.2,10,9,4,3,2
6877,EMP-06878,25,Female,Data Scientist,7097,3,3,6.8,8,178.1,4,3,0,3,1
6878,EMP-06879,41,Female,Manager,9053,2,1,15.6,8,157.3,19,16,4,3,2
